id;ilcekod;ad;kod;sirano;koyad;koykod
519;1239;MERKEZ;51;0;KOÇBEYLİ;1081
520;1239;MERKEZ;51;0;MALTEPE;1082
521;1239;MERKEZ;51;0;ORHANİYE;1083
522;1239;MERKEZ;51;0;PAZARAĞAÇ;1084
523;1239;MERKEZ;51;0;PINARKAYA;1085
524;1239;MERKEZ;51;0;YEŞİLYURT;1086
525;1267;MERKEZ;53;0;MERKEZ;1092
526;1267;MERKEZ;53;0;AKARCA;1093
527;1267;MERKEZ;53;0;ARIKÖY;1094
528;1267;MERKEZ;53;0;AŞAĞIYENİCE;1095
529;1267;MERKEZ;53;0;BOZAN;1096
530;1267;MERKEZ;53;0;ÇİFTLİK;1097
531;1267;MERKEZ;53;0;DARICILAR;1098
532;1267;MERKEZ;53;0;HASANDEDE;1099
533;1267;MERKEZ;53;0;HİSARALAN;1100
534;1267;MERKEZ;53;0;İDRİS;1101
535;1267;MERKEZ;53;0;KARAAĞAÇKUYUSU;1102
536;1267;MERKEZ;53;0;KIZILÖREN;1103
537;1267;MERKEZ;53;0;ÖRTÜLÜ;1104
538;1267;MERKEZ;53;0;SARIKAVAK;1105
539;1267;MERKEZ;53;0;YAYLAKÖY;1106
540;1267;MERKEZ;53;0;YUKARIYENİCE;1107
541;1267;MERKEZ;53;0;YÜREĞİL;1108
542;1281;MERKEZ;54;0;MERKEZ;1109
543;1281;MERKEZ;54;0;ALACATLI;1110
544;1281;MERKEZ;54;0;AVDAN;1111
545;1281;MERKEZ;54;0;BADEMLİ;1112
546;1281;MERKEZ;54;0;BELENPINAR;1113
547;1281;MERKEZ;54;0;BİLGİÇ;1114
548;1281;MERKEZ;54;0;BURUNKAYA;1115
549;1281;MERKEZ;54;0;BÜLÜCALAN;1116
550;1281;MERKEZ;54;0;CERİTYAYLASI;1117
551;1281;MERKEZ;54;0;ÇAKICI;1118
552;1281;MERKEZ;54;0;ÇAMLI;1119
553;1281;MERKEZ;54;0;ÇAPALI;1120
554;1281;MERKEZ;54;0;ÇOBANSARAY;1121
555;1281;MERKEZ;54;0;DİKİCİ;1122
556;1281;MERKEZ;54;0;DUMAN;1123
557;1281;MERKEZ;54;0;ELDERE;1124
558;1281;MERKEZ;54;0;GÖKÇELİ;1126
559;1281;MERKEZ;54;0;KABAKLI;1127
560;1281;MERKEZ;54;0;KARAHACILI;1128
561;1281;MERKEZ;54;0;KARAKUYU;1129
562;1281;MERKEZ;54;0;KIZILLI;1130
563;1281;MERKEZ;54;0;KÖRPELİ;1131
564;1281;MERKEZ;54;0;AKTOPRAK;1132
565;1281;MERKEZ;54;0;PALAZ;1133
566;1281;MERKEZ;54;0;PINARLI;1134
567;1281;MERKEZ;54;0;SÜTLAÇ;1135
568;1281;MERKEZ;54;0;TEKİN;1136
569;1281;MERKEZ;54;0;TUGAYLI;1137
570;1281;MERKEZ;54;0;YAKA;1138
571;1281;MERKEZ;54;0;YAPAĞLI;1139
572;1281;MERKEZ;54;0;YELALAN;1140
573;1281;MERKEZ;54;0;YEŞİLÇAT;1141
574;1281;MERKEZ;54;0;YEŞİLHÜYÜK;1142
575;1281;MERKEZ;54;0;YÜKSEL;1143
576;1281;MERKEZ;54;0;ULUKÖY;1144
577;1281;MERKEZ;54;0;AFŞAR;1145
578;1281;MERKEZ;54;0;AKÇA;1146
579;1281;MERKEZ;54;0;AKGÜN;1147
580;1281;MERKEZ;54;0;CUMHURİYET;1148
581;1281;MERKEZ;54;0;ÇAĞLAYAN;1149
582;1281;MERKEZ;54;0;ÇAYÜSTÜ;1150
583;1281;MERKEZ;54;0;DOMBAY;1151
584;1281;MERKEZ;54;0;KARABEDİR;1152
585;1281;MERKEZ;54;0;KARATAŞ;1153
586;1281;MERKEZ;54;0;KAZANPINAR;1154
587;1281;MERKEZ;54;0;KEKLİCEK;1155
588;1281;MERKEZ;54;0;YEŞİLYURT;1156
589;1281;MERKEZ;54;0;HAYDARLI;1157
590;1281;MERKEZ;54;0;AKÇİN;1158
591;1281;MERKEZ;54;0;AKPINARLI;1159
592;1281;MERKEZ;54;0;ALPARSLAN;1160
593;1281;MERKEZ;54;0;BAĞCILAR;1161
594;1281;MERKEZ;54;0;ÇİÇEKTEPE;1162
595;1281;MERKEZ;54;0;DOĞANLI;1164
596;1281;MERKEZ;54;0;ERGENLİ;1165
597;1281;MERKEZ;54;0;GÖÇERLİ;1166
598;1281;MERKEZ;54;0;KADILAR;1167
599;1281;MERKEZ;54;0;KINIK;1168
600;1281;MERKEZ;54;0;OKÇULAR;1170
601;1281;MERKEZ;54;0;TATARLI;1171
602;1281;MERKEZ;54;0;YIPRAK;1172
603;1306;MERKEZ;57;0;MERKEZ;1173
604;1306;MERKEZ;57;0;ADAYAZI;1174
605;1306;MERKEZ;57;0;AĞILCIK;1175
606;1306;MERKEZ;57;0;ALİBEYCE;1176
607;1306;MERKEZ;57;0;AŞAĞIKURUDERE;1177
608;1306;MERKEZ;57;0;BALCAM;1178
609;1306;MERKEZ;57;0;BAŞKONAK;1179
610;1306;MERKEZ;57;0;BEYKÖY;1180
611;1306;MERKEZ;57;0;ÇATALLI;1181
612;1306;MERKEZ;57;0;ÇİFTLİKKÖY;1182
613;1306;MERKEZ;57;0;DAĞILGAN;1183
614;1306;MERKEZ;57;0;DEREKÖY;1184
615;1306;MERKEZ;57;0;ELHAN;1185
616;1306;MERKEZ;57;0;EMİRİNKÖYÜ;1186
617;1306;MERKEZ;57;0;GÖMÜ;1188
618;1306;MERKEZ;57;0;GÜNEY;1189
619;1306;MERKEZ;57;0;GÜNEYSARAY;1190
620;1306;MERKEZ;57;0;HAMZAHACILI;1191
621;1306;MERKEZ;57;0;EKİZCE;1193
622;1306;MERKEZ;57;0;KARAAĞAÇ;1194
623;1306;MERKEZ;57;0;KARACALAR;1195
624;1306;MERKEZ;57;0;KILIÇLI KAVLAKLI;1196
625;1306;MERKEZ;57;0;KURUCA;1197
626;1306;MERKEZ;57;0;YUKARIKURUDERE;1198
627;1306;MERKEZ;57;0;SALİHLER;1199
628;1306;MERKEZ;57;0;SIĞRACIK;1200
629;1306;MERKEZ;57;0;SOĞUKKUYU;1201
630;1306;MERKEZ;57;0;SUVERMEZ;1202
631;1306;MERKEZ;57;0;TABAKLAR;1203
632;1306;MERKEZ;57;0;TEZKÖY;1204
633;1306;MERKEZ;57;0;TOKLUCAK;1205
634;1306;MERKEZ;57;0;TÜRKMENAKÖREN;1206
635;1306;MERKEZ;57;0;VEYSEL;1207
636;1306;MERKEZ;57;0;YARIMCA;1208
637;1306;MERKEZ;57;0;YAVUZ;1209
638;1306;MERKEZ;57;0;YENİKAPI;1210
639;1306;MERKEZ;57;0;YÜREĞİL;1211
640;1306;MERKEZ;57;0;DAVULGA;1212
641;1306;MERKEZ;57;0;AŞAĞIALİÇOMAK;1213
642;1306;MERKEZ;57;0;AŞAĞIPİRİBEYLİ;1214
643;1306;MERKEZ;57;0;AVDAN;1215
644;1306;MERKEZ;57;0;BADEMLİ;1216
645;1306;MERKEZ;57;0;BÜYÜKTUĞLUK;1217
646;1306;MERKEZ;57;0;ÇAYKIŞLA;1218
647;1306;MERKEZ;57;0;DAYDALI;1219
648;1306;MERKEZ;57;0;DEMİRCİLİ;1220
649;1306;MERKEZ;57;0;EŞREFLİ;1221
650;1306;MERKEZ;57;0;GELİNCİK;1222
651;1306;MERKEZ;57;0;GÜVEÇÇİ;1223
652;1306;MERKEZ;57;0;LEYLEKLİ;1225
653;1306;MERKEZ;57;0;ÖRENKÖY;1226
654;1306;MERKEZ;57;0;ÖZKAN;1227
655;1306;MERKEZ;57;0;TÜRKMENKÖY;1228
656;1306;MERKEZ;57;0;YARIKKAYA;1229
657;1306;MERKEZ;57;0;YENİKÖY;1230
658;1306;MERKEZ;57;0;ÜMRANİYE;1231
659;1306;MERKEZ;57;0;ABLAK;1232
660;1306;MERKEZ;57;0;AYDINYAKA;1233
661;1306;MERKEZ;57;0;BAĞLICA;1234
662;1306;MERKEZ;57;0;BEYÖREN;1235
663;1306;MERKEZ;57;0;BURUNARKAÇ;1236
664;1306;MERKEZ;57;0;CAMİLİ;1237
665;1306;MERKEZ;57;0;DAĞINIK;1238
666;1306;MERKEZ;57;0;ESKİAKÖREN;1239
667;1306;MERKEZ;57;0;GEDİKEVİ;1240
668;1306;MERKEZ;57;0;GÖZELİ;1241
669;1306;MERKEZ;57;0;KARAYATAK;1242
670;1306;MERKEZ;57;0;KILIÇLAR;1243
671;1306;MERKEZ;57;0;KIRKPINAR;1244
672;1306;MERKEZ;57;0;TEPEKÖY;1245
673;1306;MERKEZ;57;0;TOPDERE;1246
674;1306;MERKEZ;57;0;YUSUFAĞA;1247
675;1404;MERKEZ;62;0;MERKEZ;1272
676;1404;MERKEZ;62;0;ABLAK;1273
677;1404;MERKEZ;62;0;AŞAĞITANDIR;1274
678;1404;MERKEZ;62;0;AYAZİNİ;1275
679;1404;MERKEZ;62;0;BASIRLAR;1276
680;1404;MERKEZ;62;0;BAYRAMALİLER;1277
681;1404;MERKEZ;62;0;BEYKÖY;1278
682;1404;MERKEZ;62;0;BOZHÜYÜK;1279
683;1404;MERKEZ;62;0;CUMALI;1280
684;1404;MERKEZ;62;0;DEMİRLİ;1281
685;1404;MERKEZ;62;0;DÖĞER;1282
686;1404;MERKEZ;62;0;İĞDEMİR;1283
687;1404;MERKEZ;62;0;ESKİEYMİR;1284
688;1404;MERKEZ;62;0;EYNEHANKUZVİRAN;1285
689;1404;MERKEZ;62;0;GAZLIGÖL;1286
690;1404;MERKEZ;62;0;HACIBEYLİ;1288
691;1404;MERKEZ;62;0;KADIMÜRSEL;1289
692;1404;MERKEZ;62;0;KARACAAHMET;1290
693;1404;MERKEZ;62;0;KAYIHAN;1291
694;1404;MERKEZ;62;0;KIYIR;1292
695;1404;MERKEZ;62;0;MURATLAR;1293
696;1404;MERKEZ;62;0;OĞULBEYLİ;1294
697;1404;MERKEZ;62;0;ORHANLI;1295
698;1404;MERKEZ;62;0;OSMANKÖY;1296
699;1404;MERKEZ;62;0;SARICAOVA;1297
700;1404;MERKEZ;62;0;ÜÇLERKAYASI;1299
701;1404;MERKEZ;62;0;YAYLABAĞI;1300
702;1404;MERKEZ;62;0;YENİCE;1301
703;1404;MERKEZ;62;0;YİĞİTPINARI;1302
704;1404;MERKEZ;62;0;YUKARITANDIR;1303
705;1404;MERKEZ;62;0;YEŞİLYAYLA;49365
706;1594;MERKEZ;65;0;MERKEZ;1322
707;1594;MERKEZ;65;0;AKİN;1323
708;1594;MERKEZ;65;0;ALACAMİ;1324
709;1594;MERKEZ;65;0;ALAGÖZ;1325
710;1594;MERKEZ;65;0;ALAMESCİT;1326
711;1594;MERKEZ;65;0;ARIZLAR;1327
712;1594;MERKEZ;65;0;ASMACIK;1328
713;1594;MERKEZ;65;0;BALLIK;1329
714;1594;MERKEZ;65;0;BAŞKUYUCAK;1330
715;1594;MERKEZ;65;0;BAŞTEPE;1331
716;1594;MERKEZ;65;0;BEKTEŞ;1332
717;1594;MERKEZ;65;0;CELİLOĞLU;1333
718;1594;MERKEZ;65;0;ÇAMOĞLU;1334
719;1594;MERKEZ;65;0;ÇEVREPINAR;1335
720;1594;MERKEZ;65;0;DODURGA;1336
721;1594;MERKEZ;65;0;DUTAĞAÇ;1337
722;1594;MERKEZ;65;0;EMİRHİSAR;1338
723;1594;MERKEZ;65;0;GÖKÇEALAN;1339
724;1594;MERKEZ;65;0;GÜRSU;1340
725;1594;MERKEZ;65;0;KARACAÖREN;1341
726;1594;MERKEZ;65;0;KARKIN;1342
727;1594;MERKEZ;65;0;HIRKA;1343
728;1594;MERKEZ;65;0;KIZIK;1344
729;1594;MERKEZ;65;0;KIZILCA;1345
730;1594;MERKEZ;65;0;KOÇGAZİ;1346
731;1594;MERKEZ;65;0;KOÇHİSAR;1347
732;1594;MERKEZ;65;0;KUSURA;1348
733;1594;MERKEZ;65;0;KOZVAN;1349
734;1594;MERKEZ;65;0;MENTEŞ;1350
735;1594;MERKEZ;65;0;NASUHOĞLU;1351
736;1594;MERKEZ;65;0;ODA;1352
737;1594;MERKEZ;65;0;OTLUK;1353
738;1594;MERKEZ;65;0;ÖRENKAYA;1354
739;1594;MERKEZ;65;0;ÖRMEKUYU;1355
740;1594;MERKEZ;65;0;REŞADİYE;1356
741;1594;MERKEZ;65;0;SALTIK;1357
742;1594;MERKEZ;65;0;SELÇİK;1358
743;1594;MERKEZ;65;0;SOĞUCAK;1359
744;1594;MERKEZ;65;0;SORKUN;1360
745;1594;MERKEZ;65;0;SUSUZ;1361
746;1594;MERKEZ;65;0;ŞEYHYAHŞİ;1362
747;1594;MERKEZ;65;0;ÜLFECİLER;1363
748;1594;MERKEZ;65;0;YANIKÖREN;1364
749;1594;MERKEZ;65;0;YAVAŞLAR;1365
750;1594;MERKEZ;65;0;YAYMAN;1366
751;1594;MERKEZ;65;0;KARADİREK;1368
752;1594;MERKEZ;65;0;AKHARIM;1369
753;1594;MERKEZ;65;0;BAŞAĞAÇ;1370
754;1594;MERKEZ;65;0;ÇAMBEYLİ;1371
755;1594;MERKEZ;65;0;ÇİĞİLTEPE;1372
756;1594;MERKEZ;65;0;ÇUKURCA;1373
757;1594;MERKEZ;65;0;DAYLIK;1374
758;1594;MERKEZ;65;0;EKİNHİSAR;1375
759;1594;MERKEZ;65;0;KARASANDIKLI;1376
760;1594;MERKEZ;65;0;KINIK;1377
761;1594;MERKEZ;65;0;ÜRKÜT;1378
762;1594;MERKEZ;65;0;YOLKONAK;1379
763;1594;MERKEZ;65;0;YUMRUCA;49367
764;1626;MERKEZ;67;0;MERKEZ;1380
765;1626;MERKEZ;67;0;AHMETPAŞA;1381
766;1626;MERKEZ;67;0;AKÇAŞAR;1382
767;1626;MERKEZ;67;0;AKDEĞİRMEN;1383
768;1626;MERKEZ;67;0;AKÖREN;1384
769;1626;MERKEZ;67;0;AYVALI;1385
770;1626;MERKEZ;67;0;BALMAHMUT;1386
771;1626;MERKEZ;67;0;BAŞKİMSE;1387
772;1626;MERKEZ;67;0;BOYALI;1388
773;1626;MERKEZ;67;0;BULCA;1389
774;1626;MERKEZ;67;0;ÇATKUYU;1391
775;1626;MERKEZ;67;0;ÇAYHİSAR;1392
776;1626;MERKEZ;67;0;ÇOBANÖZÜ;1393
777;1626;MERKEZ;67;0;DÜZAĞAÇ;1394
778;1626;MERKEZ;67;0;ELVANPAŞA;1395
779;1626;MERKEZ;67;0;GARİPCE;1396
780;1626;MERKEZ;67;0;GEZLER;1397
781;1626;MERKEZ;67;0;GÜNEY;1398
782;1626;MERKEZ;67;0;İĞDELİ;1399
783;1626;MERKEZ;67;0;EYİCE;1400
784;1626;MERKEZ;67;0;KARACA ÖREN;1401
785;1626;MERKEZ;67;0;KAYADİBİ;1402
786;1626;MERKEZ;67;0;KILIÇARSLAN;1403
787;1626;MERKEZ;67;0;KINIK;1404
788;1626;MERKEZ;67;0;KIRKA;1405
789;1626;MERKEZ;67;0;KÜÇÜKHÜYÜK;1406
790;1626;MERKEZ;67;0;NUH;1407
791;1626;MERKEZ;67;0;SARAYCIK;1408
792;1626;MERKEZ;67;0;SERBAN;1409
793;1626;MERKEZ;67;0;TAŞOLUK;1410
794;1626;MERKEZ;67;0;TAZLAR;1411
795;1626;MERKEZ;67;0;TINAZTEPE;1412
796;1626;MERKEZ;67;0;TOKUŞLAR;1413
797;1626;MERKEZ;67;0;YILDIRIM KEMAL;1414
798;1626;MERKEZ;67;0;YÖRÜK MEZARI;1415
799;1639;MERKEZ;68;0;MERKEZ;1416
800;1639;MERKEZ;68;0;AKBABA;1417
801;1639;MERKEZ;68;0;ÇAMÖZÜ;1418
802;1639;MERKEZ;68;0;ÇUKURCAK;1419
803;1639;MERKEZ;68;0;DEREÇİNE;1420
804;1639;MERKEZ;68;0;DOĞANCIK;1421
805;1639;MERKEZ;68;0;KARAKIŞLA;1422
806;1639;MERKEZ;68;0;KARAPINAR;1423
807;1639;MERKEZ;68;0;KIRCA;1424
808;1639;MERKEZ;68;0;TAŞKÖPRÜ;1425
809;1639;MERKEZ;68;0;ÜÇKUYU;1426
810;1639;MERKEZ;68;0;YAKASİNEK;1427
811;1639;MERKEZ;68;0;YENİKARABAĞ;1428
812;1639;MERKEZ;68;0;YEŞİLÇİFTLİK;1429
813;1664;MERKEZ;69;0;MERKEZ;1430
814;1664;MERKEZ;69;0;AĞZIKARA;1431
815;1664;MERKEZ;69;0;AKYUVA;1432
816;1664;MERKEZ;69;0;ANAYURT;1433
817;1664;MERKEZ;69;0;ARIZLI;1434
818;1664;MERKEZ;69;0;ATLIHİSAR;1435
819;1664;MERKEZ;69;0;AYDIN;1436
820;1664;MERKEZ;69;0;BADEMLİ;1437
821;1664;MERKEZ;69;0;BALÇIKHİSAR;1438
822;1664;MERKEZ;69;0;BAŞÖREN;1439
823;1664;MERKEZ;69;0;BOZAN;1440
824;1664;MERKEZ;69;0;ÇAKIRÖZÜ;1441
825;1664;MERKEZ;69;0;ÇOBANKAYA;1442
826;1664;MERKEZ;69;0;DADAK;1443
827;1664;MERKEZ;69;0;DEMİRBEL;1444
828;1664;MERKEZ;69;0;EFE;1445
829;1664;MERKEZ;69;0;GÜNEYTEPE;1446
830;1664;MERKEZ;69;0;HALLAÇ;1447
831;1664;MERKEZ;69;0;İCİKLİ;1448
832;1664;MERKEZ;69;0;İLYASLI;1449
833;1664;MERKEZ;69;0;İSALI;1450
834;1664;MERKEZ;69;0;KARAADİLLİ;1451
835;1664;MERKEZ;69;0;KARACAÖREN;1452
836;1664;MERKEZ;69;0;KARAHALLI;1453
837;1664;MERKEZ;69;0;KARLIK;1454
838;1664;MERKEZ;69;0;KAVAKLI;1455
839;1664;MERKEZ;69;0;KAYABELEN;1456
840;1664;MERKEZ;69;0;KILINÇKAYA;1457
841;1664;MERKEZ;69;0;KOÇYATAĞI;1458
842;1664;MERKEZ;69;0;KULAK;1459
843;1664;MERKEZ;69;0;MAHMUT;1460
844;1664;MERKEZ;69;0;ORTAPINAR;1461
845;1664;MERKEZ;69;0;OYNAĞAN;1462
846;1664;MERKEZ;69;0;PAŞACIK;1463
847;1664;MERKEZ;69;0;SENİR;1464
848;1664;MERKEZ;69;0;TEKKE;1465
849;1664;MERKEZ;69;0;UZUNPINAR;1466
850;1664;MERKEZ;69;0;YARIŞLI;1467
851;1771;MERKEZ;48;0;MERKEZ;1019
852;1771;MERKEZ;48;0;AKKEÇİLİ;1020
853;1771;MERKEZ;48;0;AKKOYUNLU;1021
854;1771;MERKEZ;48;0;AKPINAR;1022
855;1771;MERKEZ;48;0;AŞAĞI BELTARLA;1023
856;1771;MERKEZ;48;0;ÇEVLİK;1024
857;1771;MERKEZ;48;0;ÇIĞRI;1025
858;1771;MERKEZ;48;0;EKİNLİK;1026
859;1771;MERKEZ;48;0;HIRKAKÖY;1027
860;1771;MERKEZ;48;0;KÜLLÜCE;1028
861;1771;MERKEZ;48;0;OVACIK;1029
862;1771;MERKEZ;48;0;SARIKÖY;1030
863;1771;MERKEZ;48;0;YAKA;1031
864;1771;MERKEZ;48;0;YASSIÖREN;1032
865;1771;MERKEZ;48;0;YUKARIBELTARLA;1033
866;1773;MERKEZ;49;0;MERKEZ;1034
867;1773;MERKEZ;49;0;AKPINAR;1035
868;1773;MERKEZ;49;0;AŞAĞIÇAYBELEN;1036
869;1773;MERKEZ;49;0;ÇUKURKUYU;1037
870;1773;MERKEZ;49;0;DERBENT;1038
871;1773;MERKEZ;49;0;ESKİGÖMÜ;1039
872;1773;MERKEZ;49;0;İMRALLI;1040
873;1773;MERKEZ;49;0;İNPINAR;1041
874;1773;MERKEZ;49;0;KUZÖREN;1042
875;1773;MERKEZ;49;0;MALLICA;1043
876;1773;MERKEZ;49;0;MURATKORU;1044
877;1773;MERKEZ;49;0;SAĞIRLI;1045
878;1773;MERKEZ;49;0;YUKARIÇAYBELEN;1046
879;1809;MERKEZ;63;0;MERKEZ;1304
880;1809;MERKEZ;63;0;ALANYURT;1305
881;1809;MERKEZ;63;0;BAHÇECİK;1306
882;1809;MERKEZ;63;0;CEVİZLİ;1307
883;1809;MERKEZ;63;0;ÇALIŞLAR;1308
884;1809;MERKEZ;63;0;ÇATAĞIL;1309
885;1809;MERKEZ;63;0;DOĞANLAR;1310
886;1809;MERKEZ;63;0;DOĞLAT;1311
887;1809;MERKEZ;63;0;KARAAĞAÇ;1312
888;1809;MERKEZ;63;0;KARAKAYA;1313
889;1809;MERKEZ;63;0;KONARI;1314
890;1809;MERKEZ;63;0;OLUKPINAR;1315
891;1809;MERKEZ;63;0;SEYDİLER;1316
892;1906;MERKEZ;52;0;MERKEZ;1087
893;1906;MERKEZ;52;0;AKKOYUNLU;1088
894;1906;MERKEZ;52;0;GÖYNÜK;1089
895;1906;MERKEZ;52;0;KALE;1090
896;1906;MERKEZ;52;0;KOCAÖZ;1091
897;1923;MERKEZ;60;0;MERKEZ;1248
898;1923;MERKEZ;60;0;AKYARMA;1249
899;1923;MERKEZ;60;0;ALTINOVA;1250
900;1923;MERKEZ;60;0;BARAKLI;1251
901;1923;MERKEZ;60;0;BOSTANCI;1252
902;1923;MERKEZ;60;0;GÖKÇEK;1253
903;1923;MERKEZ;60;0;KÖRKUYU;1254
904;1923;MERKEZ;60;0;MADENLER;1255
905;1944;MERKEZ;61;0;MERKEZ;1256
906;1944;MERKEZ;61;0;YEŞİLHİSAR;1257
907;1944;MERKEZ;61;0;AKÇADERE;1258
908;1944;MERKEZ;61;0;AVGANCIK;1259
909;1944;MERKEZ;61;0;ÇALÇA;1260
910;1944;MERKEZ;61;0;ÇEPNİ;1261
911;1944;MERKEZ;61;0;DAVULGA;1262
912;1944;MERKEZ;61;0;DEVLETHAN;1263
913;1944;MERKEZ;61;0;GÜRE;1264
914;1944;MERKEZ;61;0;İHSANİYE;1265
915;1944;MERKEZ;61;0;KOCAGÖL;1266
916;1944;MERKEZ;61;0;KOZLUCA;1267
917;1944;MERKEZ;61;0;ÖRENCİK;1268
918;1944;MERKEZ;61;0;ÖRTÜLÜ;1269
919;1944;MERKEZ;61;0;ULUKÖY;1270
920;1944;MERKEZ;61;0;YAĞCI;1271
921;1961;MERKEZ;64;0;MERKEZ;1317
922;1961;MERKEZ;64;0;EKİNOVA;1318
923;1961;MERKEZ;64;0;GÜLYAZI;1319
924;1961;MERKEZ;64;0;TÜRKBELKAVAK;1320
925;1961;MERKEZ;64;0;YENİBELKAVAK;1321
926;1111;MERKEZ;70;0;MERKEZ;1468
927;1111;MERKEZ;70;0;AĞILBAŞI;1469
928;1111;MERKEZ;70;0;AHMETBEY;1470
929;1111;MERKEZ;70;0;AKBULGUR;1471
930;1111;MERKEZ;70;0;ANAKAYA;1473
931;1111;MERKEZ;70;0;ARAKONAK;1474
932;1111;MERKEZ;70;0;ASLANGAZİ;1475
933;1111;MERKEZ;70;0;AŞAĞISAKLICA;1477
934;1111;MERKEZ;70;0;AŞAĞIYOLDÜZÜ;1478
935;1111;MERKEZ;70;0;AŞKALE;1479
936;1111;MERKEZ;70;0;BADILLI;1480
937;1111;MERKEZ;70;0;BALOLUK;1481
938;1111;MERKEZ;70;0;BEŞBULAK;1482
939;1111;MERKEZ;70;0;BÖLÜKBAŞI;1483
940;1111;MERKEZ;70;0;ÇAMURLU;1484
941;1111;MERKEZ;70;0;ÇATALİPAŞA;1485
942;1111;MERKEZ;70;0;ÇAYIRKÖY;1486
943;1111;MERKEZ;70;0;ÇOBANBEYİ;1487
944;1111;MERKEZ;70;0;ÇUKURALAN;1488
945;1111;MERKEZ;70;0;ÇUKURÇAYIR;1489
946;1111;MERKEZ;70;0;DEDEMAKSUT;1490
947;1111;MERKEZ;70;0;EĞRİBELEN;1491
948;1111;MERKEZ;70;0;ELİAÇIK;1492
949;1111;MERKEZ;70;0;ESKİHARMAN;1493
950;1111;MERKEZ;70;0;GÜVENDİK;1494
951;1111;MERKEZ;70;0;GÜVENLİ;1495
952;1111;MERKEZ;70;0;HACISEFER;1496
953;1111;MERKEZ;70;0;KARASU;1497
954;1111;MERKEZ;70;0;KAVACIK;1498
955;1111;MERKEZ;70;0;KAYABEY;1499
956;1111;MERKEZ;70;0;KONUKTEPE;1500
957;1111;MERKEZ;70;0;KUMLUGEÇİT;1501
958;1111;MERKEZ;70;0;MOLLAOSMAN;1502
959;1111;MERKEZ;70;0;MURATHAN;1503
960;1111;MERKEZ;70;0;OZANLAR;1504
961;1111;MERKEZ;70;0;SABUNCU;1505
962;1111;MERKEZ;70;0;SARICA;1506
963;1111;MERKEZ;70;0;SARITAŞ;1507
964;1111;MERKEZ;70;0;SOĞANKÖY;1508
965;1111;MERKEZ;70;0;SÖĞÜTLÜ;1509
966;1111;MERKEZ;70;0;SUÇATAĞI;1510
967;1111;MERKEZ;70;0;TAŞTEKNE;1511
968;1111;MERKEZ;70;0;TELLİSIRT;1512
969;1111;MERKEZ;70;0;TEZEREN;1513
970;1111;MERKEZ;70;0;YAKINCA;1514
971;1111;MERKEZ;70;0;YAYLAKÖY;1515
972;1111;MERKEZ;70;0;YAZICI;1516
973;1111;MERKEZ;70;0;YIĞINTEPE;1517
974;1111;MERKEZ;70;0;YOLLUYAZI;1518
975;1111;MERKEZ;70;0;YOLUGÜZEL;1519
976;1111;MERKEZ;70;0;YONCALI;1520
977;1111;MERKEZ;70;0;YORGUNSÖĞÜT;1521
978;1111;MERKEZ;70;0;YUKARISAKLICA;1522
979;1111;MERKEZ;70;0;YUKARIYOLDÜZÜ;1523
980;1111;MERKEZ;70;0;YURTPINAR;1524
981;1111;MERKEZ;70;0;ZİYARET;1525
982;1111;MERKEZ;70;0;CUMAÇAY;1526
983;1111;MERKEZ;70;0;AKÇAY;1527
984;1111;MERKEZ;70;0;AŞAĞIDÜRMELİ;1528
985;1111;MERKEZ;70;0;AŞAĞIKENT;1529
986;1111;MERKEZ;70;0;AŞAĞIPAMUKTAŞ;1530
987;1111;MERKEZ;70;0;BALKAYNAK;1531
988;1111;MERKEZ;70;0;BAŞÇAVUŞ;1532
989;1111;MERKEZ;70;0;BAŞKENT;1533
990;1111;MERKEZ;70;0;DÖNERDERE;1534
991;1111;MERKEZ;70;0;DUMANLI;1535
992;1111;MERKEZ;70;0;GÜMÜŞYAZI;1536
993;1111;MERKEZ;70;0;HANOBA;1537
994;1111;MERKEZ;70;0;KOCATAŞ;1538
995;1111;MERKEZ;70;0;KOÇBAŞI;1539
996;1111;MERKEZ;70;0;KOVANCIK;1540
997;1111;MERKEZ;70;0;MOLLAALİ;1541
998;1111;MERKEZ;70;0;ORTAKENT;1542
999;1111;MERKEZ;70;0;ÖZVEREN;1543
1000;1111;MERKEZ;70;0;SAĞIRTAŞ;1544
1001;1111;MERKEZ;70;0;SARIHARMAN;1545
1002;1111;MERKEZ;70;0;SOĞANCUMAÇAY;1546
1003;1111;MERKEZ;70;0;TAYPINAR;1547
1004;1111;MERKEZ;70;0;UÇARKAYA;1548
1005;1111;MERKEZ;70;0;YUKARIDÜRMELİ;1549
1006;1111;MERKEZ;70;0;YUKARIPAMUKTAŞ;1550
1007;1111;MERKEZ;70;0;MURAT;1551
1008;1111;MERKEZ;70;0;AŞAĞIAĞADEVE;1552
1009;1111;MERKEZ;70;0;BALIKSU;1553
1010;1111;MERKEZ;70;0;BALLIBOSTAN;1554
1011;1111;MERKEZ;70;0;BEŞİKTEPE;1555
1012;1111;MERKEZ;70;0;BEZİRHANE;1556
1013;1111;MERKEZ;70;0;BOZTOPRAK;1557
1014;1111;MERKEZ;70;0;ÇAKIROBA;1558
1015;1111;MERKEZ;70;0;DOĞUTEPE;1559
1016;1111;MERKEZ;70;0;ESENKÖY;1560
1017;1111;MERKEZ;70;0;GEÇİTALAN;1561
