id;koy_kod;kod;ad
40066;21563;55517;KÖYÜN KENDİSİ
40067;21563;55518;ÇUKURCA
40068;21564;55519;KÖYÜN KENDİSİ
40069;21565;55520;KÖYÜN KENDİSİ
40070;21567;55522;KÖYÜN KENDİSİ
40071;21568;55523;KÖYÜN KENDİSİ
40072;21569;55524;KÖYÜN KENDİSİ
40073;21569;55525;PAÇASIZLAR
40074;21570;55526;KÖYÜN KENDİSİ
40075;21570;55527;BENAH
40076;21571;55528;KÖYÜN KENDİSİ
40077;21572;55529;KÖYÜN KENDİSİ
40078;21573;55530;KÖYÜN KENDİSİ
40079;21574;55531;KÖYÜN KENDİSİ
40080;21576;55533;KÖYÜN KENDİSİ
40081;21576;55534;İSTASYON
40082;21576;55535;KÖMÜR İŞLETMESİ
40083;21577;55550;KÖYÜN KENDİSİ
40084;21578;55551;KÖYÜN KENDİSİ
40085;21578;55552;KARAALİ
40086;21579;55553;KÖYÜN KENDİSİ
40087;21580;55554;KÖYÜN KENDİSİ
40088;21581;55555;KÖYÜN KENDİSİ
40089;21582;55556;KÖYÜN KENDİSİ
40090;21583;51692;KURUÇAY-KOCAPINAR
40091;21583;51693;KURUÇAY-ÖREN
40092;21583;51694;KURUÇAY-GÜZELYURT
40093;21584;55557;KÖYÜN KENDİSİ
40094;21585;55558;KÖYÜN KENDİSİ
40095;21586;55559;KÖYÜN KENDİSİ
40096;21587;55560;KÖYÜN KENDİSİ
40097;21588;55561;KÖYÜN KENDİSİ
40098;21589;55562;KÖYÜN KENDİSİ
40099;21590;55563;KÖYÜN KENDİSİ
40100;21592;55565;KÖYÜN KENDİSİ
40101;21593;55566;KÖYÜN KENDİSİ
40102;21594;55567;KÖYÜN KENDİSİ
40103;21595;55568;KÖYÜN KENDİSİ
40104;21596;55569;KÖYÜN KENDİSİ
40105;21597;51695;TEPECİK-AŞAĞI
40106;21597;51696;TEPECİK-ORTA
40107;21597;51697;TEPECİK-YUKARI
40108;21598;51698;TUNÇBİLEK-ÇAMALTI
40109;21598;51699;TUNÇBİLEK-HAMİTABAT
40110;21598;51700;TUNÇBİLEK-IŞIK
40111;21598;51701;TUNÇBİLEK-KÖPRÜBAŞI
40112;21598;51703;TUNÇBİLEK MERKEZ
40113;21598;99484;TUNÇBİLEK-DEMİRBİLEK
40114;21598;99722;GÜRAĞAÇ CEVİZLİ
40115;21598;99815;GÜRAĞAÇ ÇINAR
40116;21599;55570;KÖYÜN KENDİSİ
40117;21600;55571;KÖYÜN KENDİSİ
40118;21600;55572;MADANLAR
40119;21601;55573;KÖYÜN KENDİSİ
40120;21602;55574;KÖYÜN KENDİSİ
40121;21603;55575;KÖYÜN KENDİSİ
40122;21604;55576;KÖYÜN KENDİSİ
40123;21605;55577;KÖYÜN KENDİSİ
40124;21660;51834;AKTEPE
40125;21660;51835;BAŞPINAR
40126;21660;51836;DOĞU
40127;21660;51837;KOTANGÖLÜ
40128;21660;51838;KÜLTÜR
40129;21660;165461;BAHRİ
40130;21660;165483;ÖREN
40131;21660;165485;KOZLUCA
40132;21660;165487;AKSARAY
40133;21660;165489;ALİÇERİ
40134;21660;165491;ALTUNLU
40135;21660;165493;AŞAĞIÖRÜKÇÜ
40136;21660;165495;AYDINLAR
40137;21660;165497;BAYRAMUŞAĞI
40138;21660;165499;BÖLÜKLÜ
40139;21660;165501;BÜYÜKÇİMİŞ
40140;21660;165503;DEDEKÖY
40141;21660;165505;ANCAR
40142;21660;165507;DEVELİ
40143;21660;165509;DOĞANLAR
40144;21660;165511;DÜMÜKLÜ
40145;21660;165513;ESENLİ
40146;21660;165515;FATİH
40147;21660;165517;GÖLPINAR
40148;21660;165519;EĞİN
40149;21660;165521;HANÇERLİ
40150;21660;165523;ILICAK
40151;21660;165525;İKİNCİLER
40152;21660;165527;KADIİBRAHİM
40153;21660;165529;KARAMAĞARA
40154;21660;165531;KARAPINAR
40155;21660;165533;KEKLİKPINARI
40156;21660;165535;KELLER
40157;21660;165537;KÖMEKAVAK
40158;21660;165539;MİHMANLI
40159;21660;165541;MURATLI
40160;21660;165543;RESULUŞAĞI
40161;21660;165545;SAHİLKÖY
40162;21660;165547;SARIHACI
40163;21660;165549;ŞEYHLER
40164;21660;165551;YAĞMURLU
40165;21660;165553;YALINBUDAK
40166;21660;165555;YALINKAYA
40167;21660;165557;YAYLIMLI
40168;21660;165559;YUKARIÖRÜKÇÜ
40169;21660;165561;KEPEZ
40170;21660;165563;AKSÜT
40171;21660;165565;BEKİRUŞAĞI
40172;21660;165567;ÇAKILLIPINAR
40173;21660;165569;ÇEVİRME
40174;21660;165571;DARICA
40175;21660;165573;DEMİRCİLER
40176;21660;165575;DURULOVA
40177;21660;165577;DUTLU
40178;21660;165579;GÜNEŞLİ
40179;21660;165581;GÜRKAYNAK
40180;21660;165583;HARUNUŞAĞI
40181;21660;165585;KAHYALI
40182;21660;165587;KASIMUŞAĞI
40183;21660;165589;ORTAKÖY
40184;21660;165591;TAŞEVLER
40185;21660;165593;TATARUŞAĞI
40186;21660;165595;LEVENT
40187;21660;165597;BAĞKÖY
40188;21660;165599;BÜYÜKKÖY
40189;21660;165601;ÇATALBAHÇE
40190;21660;165603;ÇOBANUŞAĞI
40191;21660;165605;DOĞANTEPE
40192;21660;165607;ESENBEY
40193;21660;165609;KAYADİBİ
40194;21660;165611;KOLKÖY
40195;21660;165613;HARTUT
40196;21660;165615;KURTUŞAĞI
40197;21660;165617;KÜÇÜKKÜRNE
40198;21660;165619;MEZRA
40199;21660;165621;SAKALIUZUN
40200;21660;165623;TAŞOLAR
40201;21733;51851;AŞAĞIÇÖRENGE
40202;21733;51852;AŞAĞIULUPINAR
40203;21733;51853;AŞAĞIYENİCE
40204;21733;51854;BERENGE
40205;21733;51855;CÖMERTLİ
40206;21733;51856;ÇARŞI
40207;21733;51857;ÇOBANLI
40208;21733;51858;GÖZ
40209;21733;51859;HEZENEK
40210;21733;51860;HOCAALİ
40211;21733;51861;KÖSEOĞLU
40212;21733;51862;MEHMETAKİF
40213;21733;51863;OSMANPAŞA
40214;21733;51864;SEKİZSU
40215;21733;51865;SERGE
40216;21733;51866;ŞIHLAR
40217;21733;51867;YENİ
40218;21733;51868;YUKARIÇÖRENGE
40219;21733;51869;YUKARIULUPINAR
40220;21733;51870;YUKARIYENİCE
40221;21733;51871;ZÖHRAP
40222;21733;165625;AKTAŞ
40223;21733;165627;BOĞAZLI
40224;21733;165629;BUDAK
40225;21733;165631;ÇAYBAŞI
40226;21733;165633;ÇİĞNİR
40227;21733;165635;ÇİMEN
40228;21733;165637;DÜZCE
40229;21733;165639;EĞNİR
40230;21733;165641;GÖZELİ
40231;21733;165643;GÜNYÜZÜ
40232;21733;165645;KAYAKESEN
40233;21733;165647;KORU
40234;21733;165649;ONAR
40235;21733;165651;ORMANSIRTI
40236;21733;165653;SELAMLI
40237;21733;165655;SUCEYİN
40238;21733;165657;SUGEÇTİ
40239;21733;165661;ŞAĞILUŞAĞI
40240;21733;165663;TARHAN
40241;21733;165665;TAŞDİBEK
40242;21733;165667;YAYLACIK
40243;21733;165669;YEŞİLYAYLA
40244;21733;165671;YUKARIYABANLI
40245;21733;165673;TAŞDELEN
40246;21733;165675;ALIÇLI
40247;21733;165679;PACALI
40248;21733;165681;BOSTANCIK
40249;21733;165683;ÇAKIRSU
40250;21733;165685;DEREGEZEN
40251;21733;165687;ESİKLİ
40252;21733;165689;ESKİARAPGİR
40253;21733;165691;GEBELİ
40254;21733;165693;KAYNAK
40255;21733;165695;KAZANÇ
40256;21733;165697;KILIÇLI
40257;21733;165699;KONDUCAK
40258;21733;165701;MEŞELİ
40259;21733;165703;PİRALİ
40260;21733;165705;SİNİKLİ
40261;21733;165707;SİPAHİUŞAĞI
40262;21733;165711;ULAÇLI
40263;21733;165713;YAZILI
40264;21776;51872;BAHÇELİEVLER
40265;21776;51873;DOLAYLI
40266;21776;51874;TEPEBAĞ
40267;21776;51875;YENİ
40268;21776;165715;AKÖREN
40269;21776;165717;ARMUTLU
40270;21776;165719;ASAR
40271;21776;165721;ASMACA
40272;21776;165723;AŞAĞISÜLMENLİ
40273;21776;165725;BAHÇELİ
40274;21776;165727;BOZAN
40275;21776;165729;PARÇİKAN
40276;21776;165731;ÇAVUŞKÖY
40277;21776;165733;ÇAYIRLI
40278;21776;165735;ÇEVRELİ
40279;21776;165737;DOYDUM
40280;21776;165739;ERMİŞLİ
40281;21776;165741;EYMİR
40282;21776;165743;GÜMÜŞLÜ
40283;21776;165745;GÜNGÖREN
40284;21776;165747;GÜVEÇLİ
40285;21776;165749;HAKVERDİ
40286;21776;165751;İÇMECE
40287;21776;165753;İSAKÖY
40288;21776;165755;KARABABA
40289;21776;165757;KARAHÜYÜK
40290;21776;165761;KIZIK
40291;21776;165763;KOÇAK
40292;21776;165765;KONAKBAŞI
40293;21776;165767;GÜRGE
40294;21776;165769;KUYUDERE
40295;21776;165771;MORHAMAM
40296;21776;165773;TARLACIK
40297;21776;165775;TATKINIK
40298;21776;165777;YAMAÇ
40299;21776;165779;ÇİFTLİK
40300;21776;165781;NARMİKAN
40301;21776;165783;YENİKÖY
40302;21776;165785;KIZILUŞAĞI
40303;21776;165787;YUKARISÜLMENLİ
40304;21776;165789;YÜREKTAŞI
40305;21776;165791;YONCALI
40306;21776;165793;ALHASUŞAĞI
40307;21776;165795;ŞOTİK
40308;21776;165797;GÖÇERUŞAĞI
40309;21776;165799;GÖKAĞAÇ
40310;21776;165801;KÖMÜRLÜK
40311;21776;165803;KURUTTAŞ
40312;21776;165805;ÇAKMAK
40313;21823;51705;AKPINAR
40314;21823;51706;ASLANBEY
40315;21823;51708;ATAKÖY
40316;21823;51710;BAŞHARIK
40317;21823;51711;BATTALGAZİ
40318;21823;51713;MERKEZ BEYDAĞI
40319;21823;51714;BEYLERBAŞI
40320;21823;51715;B.HÜSEYİNBEY
40321;21823;51716;B.MUSTAFA PAŞA
40322;21823;51719;CEVHERİZADE
40323;21823;51723;CİRİKPINAR
40324;21823;51725;ÇÖŞNÜK
40325;21823;51727;DABAKHANE
40326;21823;51728;KERNEK
40327;21823;51730;FERHADİYE
40328;21823;51731;FIRAT
40329;21823;51733;GÖZTEPE
40330;21823;51734;HACI ABDİ
40331;21823;51735;HALFETTİN
40332;21823;51736;HAMİDİYE
40333;21823;51737;HASAN VAROL
40334;21823;51738;HİDAYET
40335;21823;51742;İSKENDER
40336;21823;51743;İSMETİYE
40337;21823;51744;İSTİKLAL
40338;21823;51745;İZZETİYE
40339;21823;51747;KAVAKLIBAĞ
40340;21823;51749;K.HÜSEYİNBEY
40341;21823;51750;KIRÇUVAL
40342;21823;51752;K.MUSTAFA PAŞA
40343;21823;51756;NİYAZİ
40344;21823;51757;NURİYE
40345;21823;51759;PAŞAKÖŞKÜ
40346;21823;51762;SANCAKTAR
40347;21823;51763;SARAY
40348;21823;51764;SARICIOĞLU
40349;21823;51765;SELÇUKLU
40350;21823;51767;ŞEHİTFEVZİ
40351;21823;51769;ŞIKŞIK
40352;21823;51770;ŞİFA
40353;21823;51771;TANDOĞAN
40354;21823;51772;TAŞTEPE
40355;21823;51775;ÜÇBAĞLAR
40356;21823;51777;YAMAÇ
40357;21823;51778;YENİHAMAM
40358;21823;51780;YILDIZTEPE
40359;21823;51781;ZAFER
40360;21823;51876;ALACAKAPI
40361;21823;51877;BAHÇELİEVLER
40362;21823;51878;DOLAMANTEPE
40363;21823;51879;KARABAĞLAR
40364;21823;51880;KARAHAN
40365;21823;51881;MEYDANBAŞI
40366;21823;51882;TOPTAŞ
40367;21823;51883;SERİNTEPE
40368;21823;104521;KIRAÇ
40369;21823;164983;BEYDAĞI
40370;21823;164987;BAHRİ
40371;21823;164997;YAYGIN
40372;21823;165013;HANIMINÇİFTLİĞİ
40373;21823;165111;ORDUZU
40374;21823;165165;BAĞTEPE
40375;21823;165167;BULGURLU
40376;21823;165183;ÇAMURLU
40377;21823;165189;ALHANUŞAĞI
40378;21823;165197;BULUTLU
40379;21823;165201;ÇOLAKLI
40380;21823;165207;DÜZYOL
40381;21823;165211;GÜLÜMUŞAĞI
40382;21823;165219;HACIYUSUFLAR
40383;21823;165223;HİSARTEPE
40384;21823;165229;KAMIŞTAŞ
40385;21823;165235;KAPIKAYA
40386;21823;165239;KARATEPE
40387;21823;165245;MERDİVENLER
40388;21823;165249;PELİTLİ
40389;21823;165251;SELVİDAĞ
40390;21823;165255;TANIŞIK
40391;21823;165259;TOKLUCA
40392;21823;165263;ULUKÖY
40393;21823;165271;YENİCE
40394;21823;165275;YENİKÖY
40395;21823;165277;FIRINCI
40396;21823;165283;GÖLLER
40397;21823;165285;HACIHALİLOĞLUÇİFTLİĞİ
40398;21823;165291;KARAGÖZ
40399;21823;165297;KARAKAŞÇİFTLİĞİKÖYÜ
40400;21823;165301;KARAKÖY
40401;21823;165305;ÜZÜMLÜ
40402;21823;165313;HASIRCILAR
40403;21823;165331;HATUNSUYU
40404;21823;165361;ADAGÖREN
40405;21823;165365;AĞILYAZI
40406;21823;165369;ALİŞAR
40407;21823;165379;BORAN
40408;21823;165383;ÇOLAKOĞLU
40409;21823;165387;KADIÇAYIRI
40410;21823;165391;KEMERKÖPRÜ
40411;21823;165395;KULUŞAĞI
40412;21823;165401;MEYDANCIK
40413;21838;51892;BAYTARBAĞI
40414;21838;51893;BEYBAĞI
40415;21838;51894;GÖKYAR
40416;21838;51895;HACIDERVİŞ
40417;21838;51896;HACILAR SIRAGÖZ
40418;21838;51897;HEYİKETEĞİ
40419;21838;51898;İBRAHİMPAŞA
40420;21838;51899;KALDIRIM
40421;21838;51900;KILIÇBAĞI
40422;21838;51901;MEHMET PAŞA
40423;21838;51902;NADİR
40424;21838;51903;SANDIKKAYA
40425;21838;51904;SAYFİYE
40426;21838;51905;SUNGUR
40427;21838;51906;ZAVİYE
40428;21838;99712;HACILAR ŞEYHLİ
40429;21838;165807;AYVALI
40430;21838;165811;YENİCE
40431;21838;165813;BALABAN
40432;21838;165815;AĞILBAŞI
40433;21838;165817;AŞAĞIULUPINAR
40434;21838;165839;ILICA
40435;21838;165849;AĞILYAZI
40436;21838;165855;AKBABA
40437;21838;165859;PALANGA
40438;21838;165863;ÇUKURKAYA
40439;21838;165867;GAZİKÖY
40440;21838;165871;YAVUZLAR
40441;21838;165875;GÖLLÜCE
40442;21838;165881;GÜDÜL
40443;21838;165885;GÜNERLİ
40444;21838;165891;GÜNPINAR
40445;21838;165895;HACOLAR
40446;21838;165899;IRMAKLI
40447;21838;165903;KARABACAK
40448;21838;165907;AKOVA
40449;21838;165913;KAVAK
40450;21838;165917;KÖLÜKLER
40451;21838;165921;KURUDERE
40452;21838;165925;KUZPINAR
40453;21838;165929;NURKUYUSU
40454;21838;165933;KARAOĞUZ
40455;21838;165937;ŞUĞUL
40456;21838;165941;YARIMCA
40457;21838;165945;YAZIKÖY
40458;21838;165949;YENİKÖY
40459;21838;165955;SAKARYA
40460;21838;165963;AKÇATOPRAK
40461;21838;165967;BARINDIR
40462;21838;165973;BAŞKAYA
40463;21838;165979;ÇAYBAŞI
40464;21838;165983;ÇINAR
40465;21838;165987;GÖKÇEÖREN
40466;21838;165993;HİSARCIK
40467;21838;165995;HİSARKALE
40468;21838;165997;KARABAYIR
40469;21838;165999;MEDİŞEYH
40470;21838;166001;KAYNAK
40471;21838;166003;KERİMLİ
40472;21838;166005;MOLLAUŞAĞI
40473;21838;166007;OZAN
40474;21838;166009;ŞENDERE
40475;21838;166011;UZUNHASAN
40476;21838;166013;ÜÇPINAR
40477;21838;166015;YEŞİLTAŞ
40478;21838;166017;YUKARIULUPINAR
40479;21838;166021;YENİPINAR
40480;21838;197979;ÇAYBAŞI OSB
40481;21890;51936;DOĞU
40482;21890;51937;KARŞIYAKA
40483;21890;51938;YENİ
40484;21890;51939;ESENTEPE
40485;21890;166023;GÖVDELİ
40486;21890;166025;POLAT
40487;21890;166027;SÖĞÜT
40488;21890;166029;SÜRGÜ
40489;21890;166031;ERKENEK
40490;21890;166033;KURUCAOVA
40491;21890;166035;ALTINTOP
40492;21890;166037;BEĞRE
40493;21890;166039;ÇAVUŞLU
40494;21890;166041;ÇIĞLIK
40495;21890;166043;ÇÖMLEKOBA
40496;21890;166045;DEDEYAZI
40497;21890;166047;ESKİKÖY
40498;21890;166049;FINDIK
40499;21890;166051;GÜNEDOĞRU
40500;21890;166053;GÜROBASI
40501;21890;166055;HUDUT
40502;21890;166057;KADILI
40503;21890;166059;KAPIDERE
40504;21890;166061;KARATERZİ
40505;21890;166063;KELHALİL
40506;21890;166065;KÜÇÜKLÜ
40507;21890;166067;ÖRENCİK
40508;21890;166069;POLATDERE
40509;21890;166075;SUÇATI
40510;21890;166081;ŞATIROBA
40511;21890;166085;TOPRAKTEPE
40512;21890;166087;YOLKORU
40513;21890;166089;YUVALI
40514;21890;166091;GÜZELKÖY
40515;21890;166093;KARANLIKDERE
40516;21890;166095;REŞADİYE
40517;21890;166097;SAVAKLI
40518;21890;181420;ELMALI
40519;21890;181422;BIÇAKÇI
40520;21925;51960;ÇOLAK
40521;21925;51961;İSAK
40522;21925;166101;GÖKÇE
40523;21925;166103;AKKENT
40524;21925;166105;BEHRAMLI
40525;21925;166107;BURÇKÖY
40526;21925;166109;DAMLI
40527;21925;166113;GEVHERUŞAĞI
40528;21925;166115;GÜMÜŞSU
40529;21925;166117;KOLDERE
40530;21925;166119;KONURTAY
40531;21925;166121;MEZRAA
40532;21925;166123;POYRAZ
40533;21925;166125;ULUTAŞ
40534;21925;166129;YALINCA
40535;21925;166131;YEŞİLKÖY
40536;21940;51964;BAĞYOLU
40537;21940;51965;BAHÇELİEVLER
40538;21940;51966;BUDAKLI
40539;21940;51967;FATİH
40540;21940;51968;KARADERE
40541;21940;51969;KARŞIYAKA
40542;21940;51970;KÖPRÜLÜ MEHMET PAŞA
40543;21940;51971;MİMAR SİNAN
40544;21940;51972;ŞEHİT MEHMET FETHİ AKYÜZ
40545;21940;51973;TAŞBAŞI
40546;21940;51974;TURGUT ÖZAL
40547;21940;51975;YENİ
40548;21940;166133;GÜZELYURT
40549;21940;166135;GİRMANA
40550;21940;166137;KOCAÖZÜ
40551;21940;166139;HASANÇELEBİ
40552;21940;166143;KURŞUNLU
40553;21940;166155;AKSÜTLÜ
40554;21940;166157;AŞAĞISAZLICA
40555;21940;166163;BALLIKAYA
40556;21940;166167;BAŞKAVAK
40557;21940;166169;BEYKENT
40558;21940;166171;BOĞAZGÖREN
40559;21940;166175;ÇANAKPINAR
40560;21940;166177;ÇULHALI
40561;21940;166179;DEREKÖY
40562;21940;166181;DEVECİ
40563;21940;166183;DUMLU
40564;21940;166185;DURSUNLU
40565;21940;166187;GÜVENÇ
40566;21940;166189;HACILAR
40567;21940;166191;HAYDAROĞLU
40568;21940;166193;İĞDİR
40569;21940;166195;IŞIKLI
40570;21940;166197;KARAKÖÇEK
40571;21940;166201;KAVACIK
40572;21940;166203;KOZDERE
40573;21940;166205;MOLLAİBRAHİM
40574;21940;166207;SALICIK
40575;21940;166209;SARIKIZ
40576;21940;166211;UĞURLU
40577;21940;166213;YAĞCA
40578;21940;166215;YAYLADAM
40579;21940;166217;YEŞİLPINAR
40580;21940;166219;YUKARISELİMLİ
40581;21940;166221;AKMAĞARA
40582;21940;166223;BAHÇEDAMI
40583;21940;166225;BASAK
40584;21940;166227;BAŞKINIK
40585;21940;166229;ÇİMENLİK
40586;21940;166231;DAVULGU
40587;21940;166233;DİKİLİ
40588;21940;166235;KARAPINAR
40589;21940;166237;KARSLILAR
40590;21940;166239;KÖYLÜKÖYÜ
40591;21940;166241;SARAYLI
40592;21940;166243;SAZLICA
40593;21940;166245;TAŞOLUK
40594;21940;166247;YEŞİLKALE
40595;21940;166249;DELİHASANYURDU
40596;21940;166251;DİKENLİ
40597;21940;166253;GÜZELYAYLA
40598;21940;166255;SÖĞÜT
40599;21940;166257;YEŞİLKÖY
40600;21940;182896;GÜÇLÜ
40601;21994;52000;ABUŞOĞLU
40602;21994;52001;BAĞLICA
40603;21994;52002;DEDEKÖY
40604;21994;52003;DÜZTARLA
40605;21994;52004;GÜNEYCE
40606;21994;52005;KUMLUYAZI
40607;21994;52006;MAHMUT DURSUN
40608;21994;52007;SOĞUKPINAR
40609;21994;52008;ÜÇDEĞİRMEN
40610;21994;166259;AKÇA
40611;21994;166261;AKUŞAĞI
40612;21994;166265;BENTKÖY
40613;21994;166267;ÇANAKÇI
40614;21994;166269;ERDEMLİ
40615;21994;166271;GÜLENKÖY
40616;21994;166273;İKİZPINAR
40617;21994;166275;KALEKÖY
40618;21994;166277;KARAAĞAÇ
40619;21994;166279;KARAHÜSEYİN
40620;21994;166281;KIYICAK
40621;21994;166283;KOZLUK
40622;21994;166285;SALKIMLI
40623;21994;166287;SARIOT
40624;21994;166289;TEPEBAŞI
40625;21994;166291;UYANIK
40626;21994;166293;UZUNHÜSEYİN
40627;21994;166295;YENİDAMLAR
40628;21994;166297;DARIPINAR
40629;22015;52009;BAHÇELİEVLER
40630;22015;52010;BOĞAZİÇİ
40631;22015;52011;İSMETPAŞA
40632;22015;52012;İSTİKLAL
40633;22015;52013;ORTAPINAR
40634;22015;52014;YENİ 
40635;22015;166299;SOFULAR
40636;22015;166301;ALVAR
40637;22015;166303;AŞAĞISELİMLİ
40638;22015;166305;BAŞÖREN
40639;22015;166307;BİCİR
40640;22015;166309;BIYIKBOĞAZI
40641;22015;166311;CİRİTBELEN
40642;22015;166313;ÇAYKÖY
40643;22015;166315;ÇÖRMÜ
40644;22015;166317;GÖĞEBAKAN
40645;22015;166319;İLİSULUK
40646;22015;166321;KARINCALIK
40647;22015;166323;KARLIK
40648;22015;166325;KAYNARCA
40649;22015;166327;KIZILHİSAR
40650;22015;166329;KIZILMAĞARA
40651;22015;166331;KONAKTEPE
40652;22015;166333;KÖMÜKLÜ
40653;22015;166335;SULTANLI
40654;22015;166337;TEMÜKLÜ
40655;22015;166339;KARABÜK
40656;22015;166341;KARAÇAYIR
40657;22037;52020;AĞALAR
40658;22037;52021;HATİP
40659;22037;52022;KÖYLÜ
40660;22037;52023;TAŞBAŞI
40661;22037;166343;TEPEHAN
40662;22037;166347;NOHUTLU
40663;22037;166349;AKTARLA
40664;22037;166351;ARINLI
40665;22037;166353;ARSLANKENT
40666;22037;166355;BAKIMLI
40667;22037;166357;BALPINARI
40668;22037;166359;BAYIRKÖY
40669;22037;166361;BELENKÖY
40670;22037;166363;BÖLÜKKAYA
40671;22037;166371;BÖLÜNMEZ
40672;22037;166373;ÇAYKÖY
40673;22037;166375;ÇENGELLİ
40674;22037;166377;ÇIĞIRLI
40675;22037;166379;ÇUKUROYMAĞI
40676;22037;166381;DEREDÜZÜ
40677;22037;166383;ERSELE
40678;22037;166385;ERDEMLER
40679;22037;166387;ESENCİK
40680;22037;166391;KAVAKLIDERE
40681;22037;166393;GÖZLÜCE
40682;22037;166395;GÜNDEĞER
40683;22037;166399;GÜNDÜZ
40684;22037;166401;KARAKAYA
40685;22037;166405;KARŞIYAKA
40686;22037;166409;KOÇKÖY
40687;22037;166411;KÖKLÜKAYA
40688;22037;166413;POSKIRAN
40689;22037;166415;MEŞEDİBİ
40690;22037;166417;ORMANİÇİ
40691;22037;166419;ÖRENCİK
40692;22037;166421;ÖRMELİ
40693;22037;166423;ÖRNEKKÖY
40694;22037;166425;PAZARCIK
40695;22037;166429;TAŞMIŞ
40696;22037;166431;TATLICAK
40697;22037;166435;TELUŞAĞI
40698;22037;166437;ŞİRO TARAKSU
40699;22037;166439;UZUNKORU
40700;22037;166441;YAMAÇ
40701;22037;166443;YEDİYOL
40702;22037;166445;ALİHAN
40703;22037;166453;ARITOPRAK
40704;22037;166461;BAŞMEZRA
40705;22037;166467;BÜYÜKÖZ
40706;22037;166475;ÇAMLIDERE
40707;22037;166483;ESENLİK
40708;22037;166487;GERTAN
40709;22037;166495;KAYADERE
40710;22037;166501;KORUCAK
40711;22037;166509;KOZLUK
40712;22037;166517;KÖRME
40713;22037;166525;SAHİLKÖY
40714;22037;166529;ŞÜKAN
40715;22037;166541;SÖĞÜTLÜ
40716;22037;166551;TAŞTEPE
40717;22037;166559;TEKEDERESİ
40718;22037;166567;ULUTAŞ
40719;22037;166571;UZUNTAŞ
40720;22037;166575;ÜÇYAKA
40721;22037;166577;YANDERE
40722;22037;166579;YAZICA
40723;22037;166581;YEŞİLDERE
40724;22037;166585;ALİÇERİ
40725;22102;52034;DOĞUŞ
40726;22102;52035;GAYRET
40727;22102;52036;YENİ
40728;22102;166587;DURUCASU
40729;22102;166591;FETHİYE
40730;22102;166617;AKYAZI
40731;22102;166627;ALİCAN
40732;22102;166635;AMBARCIK
40733;22102;166639;BAHÇELİEVLER
40734;22102;166645;BALABAN
40735;22102;166651;BEREKETLİ
40736;22102;166655;BOYACA
40737;22102;166661;BOZTEPE
40738;22102;166667;BÖĞÜRTLEN
40739;22102;166671;BUZLUK
40740;22102;166687;ÇAVUŞ
40741;22102;166693;ÇİVRİL
40742;22102;166697;DEDEKARGIN
40743;22102;166703;EĞRİBÜK
40744;22102;166709;EPREME
40745;22102;166721;ERECEK
40746;22102;166733;GÖVÜK
40747;22102;166743;HAMİDİYE
40748;22102;166747;İRİAĞAÇ
40749;22102;166761;KARACA
40750;22102;166765;KÖMÜŞHAN
40751;22102;166769;MISIRDERE
40752;22102;166775;SADIKLI
40753;22102;166779;SİNANLI
40754;22102;166781;SÜRÜR
40755;22102;166783;TAHTALI
40756;22102;166787;TECİRLİ
40757;22102;166789;KOŞAR
40758;22133;51704;ABDULGAFFAR
40759;22133;51707;AŞAĞI BAĞLAR
40760;22133;51709;ATATÜRK
40761;22133;51712;BENTBAŞI
40762;22133;51717;CEMALGÜRSEL
40763;22133;51718;CEVATPAŞA
40764;22133;51720;CUMHURİYET
40765;22133;51721;ÇARMUZU
40766;22133;51722;ÇAVUŞOĞLU
40767;22133;51724;ÇİLESİZ
40768;22133;51726;ÇUKURDERE
40769;22133;51729;MERKEZ FATİH
40770;22133;51732;GAZİ
40771;22133;51739;HOCA AHMET YESEVİ
40772;22133;51740;İLYAS
40773;22133;51741;İNÖNÜ
40774;22133;51746;KARAKAVAK
40775;22133;51748;KAYNARCA
40776;22133;51751;KİLTEPE
40777;22133;51753;KOŞU
40778;22133;51754;KOYUNOĞLU
40779;22133;51755;MELEKBABA
40780;22133;51758;ÖZALPER
40781;22133;51760;SALKÖPRÜ
40782;22133;51761;SAMANLI
40783;22133;51766;SEYRAN
40784;22133;51768;ŞEYH BAYRAM
40785;22133;51773;TECDE
40786;22133;51774;TURGUT ÖZAL
40787;22133;51776;YAKA
40788;22133;51779;YEŞİLKAYNAK
40789;22133;51782;ZAVİYE
40790;22133;51783;YAVUZ SELİM
40791;22133;51787;2.OSB
40792;22133;51788;1.OSB
40793;22133;51807;KONAK
40794;22133;51808;HORATA
40795;22133;51809;BANAZI
40796;22133;52044;GEDİK
40797;22133;52045;HAMİDİYE
40798;22133;52046;HIROĞLU
40799;22133;52047;MULLAKASIM
40800;22133;164597;DİLEK
40801;22133;164621;ŞAHNAHAN
40802;22133;164643;TOPSÖĞÜT
40803;22133;164671;BİNDAL
40804;22133;164677;DURANLAR
40805;22133;164681;DURULDU
40806;22133;164687;FATİH
40807;22133;164693;GÖKTARLA
40808;22133;164697;KARAHAN
40809;22133;164701;KENDİRLİ
40810;22133;164705;KIRKPINAR
40811;22133;164707;MAHMUTLU
40812;22133;164711;ÖZAL
40813;22133;164715;SAMANKÖY
40814;22133;164719;SULUKÖY
40815;22133;164727;SÜTLÜCE
40816;22133;164729;TEPEKÖY
40817;22133;164735;TOHMA
40818;22133;164739;TOPRAKTEPE
40819;22133;164745;BOSTANBAŞI
40820;22133;164771;GÜNDÜZBEY
